,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
431,MEX,GDP,TOT,USD_CAP,A,2010,15228.501123
432,MEX,GDP,TOT,USD_CAP,A,2011,16521.774435
433,MEX,GDP,TOT,USD_CAP,A,2012,17195.057014
434,MEX,GDP,TOT,USD_CAP,A,2013,17437.042083
435,MEX,GDP,TOT,USD_CAP,A,2014,18153.351036
436,MEX,GDP,TOT,USD_CAP,A,2015,18430.218897
437,MEX,GDP,TOT,USD_CAP,A,2016,19791.259772
438,MEX,GDP,TOT,USD_CAP,A,2017,20201.856549
439,MEX,GDP,TOT,USD_CAP,A,2018,20561.246895
440,MEX,GDP,TOT,USD_CAP,A,2019,20244.557477
441,MEX,GDP,TOT,USD_CAP,A,2020,18465.575374
442,MEX,GDP,TOT,USD_CAP,A,2021,19438.782132
443,MEX,GDP,TOT,USD_CAP,A,2022,21331.937965
444,TUR,GDP,TOT,USD_CAP,A,1970,1773.56559
445,TUR,GDP,TOT,USD_CAP,A,1971,1928.383005
446,TUR,GDP,TOT,USD_CAP,A,1972,2106.080029
447,TUR,GDP,TOT,USD_CAP,A,1973,2241.734588
448,TUR,GDP,TOT,USD_CAP,A,1974,2510.656048
449,TUR,GDP,TOT,USD_CAP,A,1975,2867.700062
450,TUR,GDP,TOT,USD_CAP,A,1976,3265.854232
451,TUR,GDP,TOT,USD_CAP,A,1977,3517.807291
452,TUR,GDP,TOT,USD_CAP,A,1978,3744.549072
453,TUR,GDP,TOT,USD_CAP,A,1979,3943.40557
454,TUR,GDP,TOT,USD_CAP,A,1980,4108.984662
455,TUR,GDP,TOT,USD_CAP,A,1981,4603.069824
456,TUR,GDP,TOT,USD_CAP,A,1982,4936.278211
457,TUR,GDP,TOT,USD_CAP,A,1983,5251.809031
458,TUR,GDP,TOT,USD_CAP,A,1984,5664.869623
459,TUR,GDP,TOT,USD_CAP,A,1985,5942.131534
460,TUR,GDP,TOT,USD_CAP,A,1986,6338.717261
461,TUR,GDP,TOT,USD_CAP,A,1987,6990.795182
462,TUR,GDP,TOT,USD_CAP,A,1988,7266.077306
463,TUR,GDP,TOT,USD_CAP,A,1989,7441.019389
464,TUR,GDP,TOT,USD_CAP,A,1990,8292.000489
465,TUR,GDP,TOT,USD_CAP,A,1991,8507.534988
466,TUR,GDP,TOT,USD_CAP,A,1992,9071.45323
467,TUR,GDP,TOT,USD_CAP,A,1993,9872.699
468,TUR,GDP,TOT,USD_CAP,A,1994,9383.676082
469,TUR,GDP,TOT,USD_CAP,A,1995,10111.461686
470,TUR,GDP,TOT,USD_CAP,A,1996,10831.941802
471,TUR,GDP,TOT,USD_CAP,A,1997,11650.893985
472,TUR,GDP,TOT,USD_CAP,A,1998,8937.587566
473,TUR,GDP,TOT,USD_CAP,A,1999,8625.279388
474,TUR,GDP,TOT,USD_CAP,A,2000,9476.598346
475,TUR,GDP,TOT,USD_CAP,A,2001,9143.328196
476,TUR,GDP,TOT,USD_CAP,A,2002,9279.072677
477,TUR,GDP,TOT,USD_CAP,A,2003,9597.936618
478,TUR,GDP,TOT,USD_CAP,A,2004,10884.319337
479,TUR,GDP,TOT,USD_CAP,A,2005,11910.606724
480,TUR,GDP,TOT,USD_CAP,A,2006,13640.767727
481,TUR,GDP,TOT,USD_CAP,A,2007,14864.955058
482,TUR,GDP,TOT,USD_CAP,A,2008,16038.231645
483,TUR,GDP,TOT,USD_CAP,A,2009,15442.774202
484,TUR,GDP,TOT,USD_CAP,A,2010,17345.833613
485,TUR,GDP,TOT,USD_CAP,A,2011,19590.858369
486,TUR,GDP,TOT,USD_CAP,A,2012,20627.440729
487,TUR,GDP,TOT,USD_CAP,A,2013,22373.136543
488,TUR,GDP,TOT,USD_CAP,A,2014,24104.984583
489,TUR,GDP,TOT,USD_CAP,A,2015,25855.912681
490,TUR,GDP,TOT,USD_CAP,A,2016,26695.909373
491,TUR,GDP,TOT,USD_CAP,A,2017,28193.061398
492,TUR,GDP,TOT,USD_CAP,A,2018,28281.473275
493,TUR,GDP,TOT,USD_CAP,A,2019,28011.322789
494,TUR,GDP,TOT,USD_CAP,A,2020,27973.899303
495,TUR,GDP,TOT,USD_CAP,A,2021,30679.506593
496,TUR,GDP,TOT,USD_CAP,A,2022,37299.591132
497,GBR,GDP,TOT,USD_CAP,A,1960,2186.298678
498,GBR,GDP,TOT,USD_CAP,A,1961,2248.226997
499,GBR,GDP,TOT,USD_CAP,A,1962,2296.179887
500,GBR,GDP,TOT,USD_CAP,A,1963,2419.069763
501,GBR,GDP,TOT,USD_CAP,A,1964,2563.492244
502,GBR,GDP,TOT,USD_CAP,A,1965,2694.142395
503,GBR,GDP,TOT,USD_CAP,A,1966,2834.567525
504,GBR,GDP,TOT,USD_CAP,A,1967,2976.523362
505,GBR,GDP,TOT,USD_CAP,A,1968,3268.199673
506,GBR,GDP,TOT,USD_CAP,A,1969,3507.172729
507,GBR,GDP,TOT,USD_CAP,A,1970,3636.531897
508,GBR,GDP,TOT,USD_CAP,A,1971,3933.853912
509,GBR,GDP,TOT,USD_CAP,A,1972,4268.363698
510,GBR,GDP,TOT,USD_CAP,A,1973,4785.238183
511,GBR,GDP,TOT,USD_CAP,A,1974,5085.088214
512,GBR,GDP,TOT,USD_CAP,A,1975,5475.196306
513,GBR,GDP,TOT,USD_CAP,A,1976,5945.686985
514,GBR,GDP,TOT,USD_CAP,A,1977,6473.318413
515,GBR,GDP,TOT,USD_CAP,A,1978,7221.480777
516,GBR,GDP,TOT,USD_CAP,A,1979,8104.866594
517,GBR,GDP,TOT,USD_CAP,A,1980,8643.641342
518,GBR,GDP,TOT,USD_CAP,A,1981,9382.318979
519,GBR,GDP,TOT,USD_CAP,A,1982,10172.808276
520,GBR,GDP,TOT,USD_CAP,A,1983,11012.667607
521,GBR,GDP,TOT,USD_CAP,A,1984,11649.638325
522,GBR,GDP,TOT,USD_CAP,A,1985,12484.399252
523,GBR,GDP,TOT,USD_CAP,A,1986,13106.915713
524,GBR,GDP,TOT,USD_CAP,A,1987,14125.421351
525,GBR,GDP,TOT,USD_CAP,A,1988,15431.548257
526,GBR,GDP,TOT,USD_CAP,A,1989,16403.475437
527,GBR,GDP,TOT,USD_CAP,A,1990,17094.16014
528,GBR,GDP,TOT,USD_CAP,A,1991,17416.138113
529,GBR,GDP,TOT,USD_CAP,A,1992,17839.137225
530,GBR,GDP,TOT,USD_CAP,A,1993,18674.842998
531,GBR,GDP,TOT,USD_CAP,A,1994,19756.540612
532,GBR,GDP,TOT,USD_CAP,A,1995,20623.376945
533,GBR,GDP,TOT,USD_CAP,A,1996,21977.728879
534,GBR,GDP,TOT,USD_CAP,A,1997,23083.793065
535,GBR,GDP,TOT,USD_CAP,A,1998,23712.892603
536,GBR,GDP,TOT,USD_CAP,A,1999,24514.04251
537,GBR,GDP,TOT,USD_CAP,A,2000,26543.943289
538,GBR,GDP,TOT,USD_CAP,A,2001,27896.008476
539,GBR,GDP,TOT,USD_CAP,A,2002,29093.122226
540,GBR,GDP,TOT,USD_CAP,A,2003,30355.089943
541,GBR,GDP,TOT,USD_CAP,A,2004,32094.011385
542,GBR,GDP,TOT,USD_CAP,A,2005,32740.656139
543,GBR,GDP,TOT,USD_CAP,A,2006,34762.984729
544,GBR,GDP,TOT,USD_CAP,A,2007,35548.282364
545,GBR,GDP,TOT,USD_CAP,A,2008,36760.886189
546,GBR,GDP,TOT,USD_CAP,A,2009,35102.957298
547,GBR,GDP,TOT,USD_CAP,A,2010,36582.645405
548,GBR,GDP,TOT,USD_CAP,A,2011,37245.250086
549,GBR,GDP,TOT,USD_CAP,A,2012,38329.611081
550,GBR,GDP,TOT,USD_CAP,A,2013,39989.080724
551,GBR,GDP,TOT,USD_CAP,A,2014,41288.479526
552,GBR,GDP,TOT,USD_CAP,A,2015,42601.747441
553,GBR,GDP,TOT,USD_CAP,A,2016,44230.588833
554,GBR,GDP,TOT,USD_CAP,A,2017,46117.225681
555,GBR,GDP,TOT,USD_CAP,A,2018,47219.464771
556,GBR,GDP,TOT,USD_CAP,A,2019,49317.743237
557,GBR,GDP,TOT,USD_CAP,A,2020,45872.178273
558,GBR,GDP,TOT,USD_CAP,A,2021,49682.164148
559,GBR,GDP,TOT,USD_CAP,A,2022,53942.431815
560,USA,GDP,TOT,USD_CAP,A,1970,5233.352349
561,USA,GDP,TOT,USD_CAP,A,1971,5608.545346
562,USA,GDP,TOT,USD_CAP,A,1972,6093.20516
563,USA,GDP,TOT,USD_CAP,A,1973,6725.406839
564,USA,GDP,TOT,USD_CAP,A,1974,7224.204995
565,USA,GDP,TOT,USD_CAP,A,1975,7801.167695
566,USA,GDP,TOT,USD_CAP,A,1976,8590.244216
567,USA,GDP,TOT,USD_CAP,A,1977,9450.431025
568,USA,GDP,TOT,USD_CAP,A,1978,10562.860184
569,USA,GDP,TOT,USD_CAP,A,1979,11671.536965
570,USA,GDP,TOT,USD_CAP,A,1980,12547.12681
571,USA,GDP,TOT,USD_CAP,A,1981,13943.171542
572,USA,GDP,TOT,USD_CAP,A,1982,14399.353194
573,USA,GDP,TOT,USD_CAP,A,1983,15508.007835
574,USA,GDP,TOT,USD_CAP,A,1984,17080.014721
575,USA,GDP,TOT,USD_CAP,A,1985,18192.326398
576,USA,GDP,TOT,USD_CAP,A,1986,19027.646323
577,USA,GDP,TOT,USD_CAP,A,1987,19993.226076
578,USA,GDP,TOT,USD_CAP,A,1988,21367.896156
579,USA,GDP,TOT,USD_CAP,A,1989,22804.674457
580,USA,GDP,TOT,USD_CAP,A,1990,23835.319229
581,USA,GDP,TOT,USD_CAP,A,1991,24289.547588
582,USA,GDP,TOT,USD_CAP,A,1992,25378.624641
583,USA,GDP,TOT,USD_CAP,A,1993,26350.492927
584,USA,GDP,TOT,USD_CAP,A,1994,27660.268357
585,USA,GDP,TOT,USD_CAP,A,1995,28657.512716
586,USA,GDP,TOT,USD_CAP,A,1996,29932.157767
587,USA,GDP,TOT,USD_CAP,A,1997,31424.438925
588,USA,GDP,TOT,USD_CAP,A,1998,32817.981996
589,USA,GDP,TOT,USD_CAP,A,1999,34479.794364
590,USA,GDP,TOT,USD_CAP,A,2000,36299.662179
591,USA,GDP,TOT,USD_CAP,A,2001,37100.285739
592,USA,GDP,TOT,USD_CAP,A,2002,37954.222014
593,USA,GDP,TOT,USD_CAP,A,2003,39419.907372
594,USA,GDP,TOT,USD_CAP,A,2004,41659.662691
595,USA,GDP,TOT,USD_CAP,A,2005,44052.382996
596,USA,GDP,TOT,USD_CAP,A,2006,46234.10571
597,USA,GDP,TOT,USD_CAP,A,2007,47976.201209
598,USA,GDP,TOT,USD_CAP,A,2008,48498.445211
599,USA,GDP,TOT,USD_CAP,A,2009,47122.988543
600,USA,GDP,TOT,USD_CAP,A,2010,48570.289731
601,USA,GDP,TOT,USD_CAP,A,2011,49951.907651
602,USA,GDP,TOT,USD_CAP,A,2012,51644.991659
603,USA,GDP,TOT,USD_CAP,A,2013,53116.521969
604,USA,GDP,TOT,USD_CAP,A,2014,54914.368228
605,USA,GDP,TOT,USD_CAP,A,2015,56520.609227
606,USA,GDP,TOT,USD_CAP,A,2016,57592.691515
607,USA,GDP,TOT,USD_CAP,A,2017,59589.233923
608,USA,GDP,TOT,USD_CAP,A,2018,62449.612827
609,USA,GDP,TOT,USD_CAP,A,2019,64690.272395
610,USA,GDP,TOT,USD_CAP,A,2020,63480.861222
611,USA,GDP,TOT,USD_CAP,A,2021,70181.12175
612,USA,GDP,TOT,USD_CAP,A,2022,76359.99952
613,CHN,GDP,TOT,USD_CAP,A,1970,102.947639
614,CHN,GDP,TOT,USD_CAP,A,1971,112.779789
615,CHN,GDP,TOT,USD_CAP,A,1972,119.427375
616,CHN,GDP,TOT,USD_CAP,A,1973,132.668593
617,CHN,GDP,TOT,USD_CAP,A,1974,145.300179
618,CHN,GDP,TOT,USD_CAP,A,1975,169.662804
619,CHN,GDP,TOT,USD_CAP,A,1976,173.768556
620,CHN,GDP,TOT,USD_CAP,A,1977,195.920075
621,CHN,GDP,TOT,USD_CAP,A,1978,231.033361
622,CHN,GDP,TOT,USD_CAP,A,1979,265.657385
623,CHN,GDP,TOT,USD_CAP,A,1980,308.661929
624,CHN,GDP,TOT,USD_CAP,A,1981,350.287848
625,CHN,GDP,TOT,USD_CAP,A,1982,399.162311
626,CHN,GDP,TOT,USD_CAP,A,1983,453.425806
627,CHN,GDP,TOT,USD_CAP,A,1984,534.161529
628,CHN,GDP,TOT,USD_CAP,A,1985,616.242094
629,CHN,GDP,TOT,USD_CAP,A,1986,674.360382
630,CHN,GDP,TOT,USD_CAP,A,1987,758.937825
631,CHN,GDP,TOT,USD_CAP,A,1988,860.294365
632,CHN,GDP,TOT,USD_CAP,A,1989,917.762612
633,CHN,GDP,TOT,USD_CAP,A,1990,974.429258
634,CHN,GDP,TOT,USD_CAP,A,1991,1086.530756
635,CHN,GDP,TOT,USD_CAP,A,1992,1254.764538
636,CHN,GDP,TOT,USD_CAP,A,1993,1446.231016
637,CHN,GDP,TOT,USD_CAP,A,1994,1651.11518
638,CHN,GDP,TOT,USD_CAP,A,1995,1850.763485
639,CHN,GDP,TOT,USD_CAP,A,1996,2050.191538
640,CHN,GDP,TOT,USD_CAP,A,1997,2255.387151
641,CHN,GDP,TOT,USD_CAP,A,1998,2437.344683
642,CHN,GDP,TOT,USD_CAP,A,1999,2639.381556
643,CHN,GDP,TOT,USD_CAP,A,2000,2906.227762
644,CHN,GDP,TOT,USD_CAP,A,2001,3197.118495
645,CHN,GDP,TOT,USD_CAP,A,2002,3520.724645
646,CHN,GDP,TOT,USD_CAP,A,2003,3926.933843
647,CHN,GDP,TOT,USD_CAP,A,2004,4414.173002
648,CHN,GDP,TOT,USD_CAP,A,2005,5041.555154
649,CHN,GDP,TOT,USD_CAP,A,2006,5827.399829
650,CHN,GDP,TOT,USD_CAP,A,2007,6801.350262
651,CHN,GDP,TOT,USD_CAP,A,2008,7562.242963
652,CHN,GDP,TOT,USD_CAP,A,2009,8285.593793
653,CHN,GDP,TOT,USD_CAP,A,2010,9232.660118
654,CHN,GDP,TOT,USD_CAP,A,2011,10261.470654
655,CHN,GDP,TOT,USD_CAP,A,2012,11127.3668
656,CHN,GDP,TOT,USD_CAP,A,2013,11837.589428
657,CHN,GDP,TOT,USD_CAP,A,2014,12438.630325
658,CHN,GDP,TOT,USD_CAP,A,2015,12865.800384
659,CHN,GDP,TOT,USD_CAP,A,2016,13439.508987
660,CHN,GDP,TOT,USD_CAP,A,2017,14203.909059
661,CHN,GDP,TOT,USD_CAP,A,2018,15466.329982
662,CHN,GDP,TOT,USD_CAP,A,2019,16624.52398
663,CHN,GDP,TOT,USD_CAP,A,2020,17176.865661
664,CHN,GDP,TOT,USD_CAP,A,2021,19429.069638
665,CHN,GDP,TOT,USD_CAP,A,2022,21314.467779
666,IND,GDP,TOT,USD_CAP,A,2004,2739.533445
667,IND,GDP,TOT,USD_CAP,A,2005,3000.451298
668,IND,GDP,TOT,USD_CAP,A,2006,3270.577904
669,IND,GDP,TOT,USD_CAP,A,2007,3595.935021
670,IND,GDP,TOT,USD_CAP,A,2008,3736.5116
671,IND,GDP,TOT,USD_CAP,A,2009,3986.846641
672,IND,GDP,TOT,USD_CAP,A,2010,4296.234885
673,IND,GDP,TOT,USD_CAP,A,2011,4605.230111
674,IND,GDP,TOT,USD_CAP,A,2012,4982.312076
675,IND,GDP,TOT,USD_CAP,A,2013,5177.871752
676,IND,GDP,TOT,USD_CAP,A,2014,5352.029977
677,IND,GDP,TOT,USD_CAP,A,2015,5580.513112
678,IND,GDP,TOT,USD_CAP,A,2016,5954.581745
679,IND,GDP,TOT,USD_CAP,A,2017,6299.036721
680,IND,GDP,TOT,USD_CAP,A,2018,6798.503231
681,IND,GDP,TOT,USD_CAP,A,2019,7103.830936
682,IND,GDP,TOT,USD_CAP,A,2020,6643.799897
683,IDN,GDP,TOT,USD_CAP,A,1993,4767.19411
684,IDN,GDP,TOT,USD_CAP,A,1994,5163.947679
685,IDN,GDP,TOT,USD_CAP,A,1995,5626.973464
686,IDN,GDP,TOT,USD_CAP,A,1996,6092.837087
687,IDN,GDP,TOT,USD_CAP,A,1997,6399.757831
688,IDN,GDP,TOT,USD_CAP,A,1998,5544.770687
689,IDN,GDP,TOT,USD_CAP,A,1999,5589.284689
690,IDN,GDP,TOT,USD_CAP,A,2000,5346.208518
691,IDN,GDP,TOT,USD_CAP,A,2001,5581.000745
692,IDN,GDP,TOT,USD_CAP,A,2002,5834.329978
693,IDN,GDP,TOT,USD_CAP,A,2003,6140.548539
694,IDN,GDP,TOT,USD_CAP,A,2004,6523.443419
695,IDN,GDP,TOT,USD_CAP,A,2005,7004.536555
696,IDN,GDP,TOT,USD_CAP,A,2006,7503.813828
697,IDN,GDP,TOT,USD_CAP,A,2007,8072.884738
698,IDN,GDP,TOT,USD_CAP,A,2008,8591.910163
699,IDN,GDP,TOT,USD_CAP,A,2009,8733.204968
700,IDN,GDP,TOT,USD_CAP,A,2010,8624.923947
701,IDN,GDP,TOT,USD_CAP,A,2011,9213.212405
702,IDN,GDP,TOT,USD_CAP,A,2012,9833.689555
703,IDN,GDP,TOT,USD_CAP,A,2013,10188.331849
704,IDN,GDP,TOT,USD_CAP,A,2014,10398.959732
705,IDN,GDP,TOT,USD_CAP,A,2015,10359.295932
706,IDN,GDP,TOT,USD_CAP,A,2016,10618.699441
707,IDN,GDP,TOT,USD_CAP,A,2017,11073.520666
708,IDN,GDP,TOT,USD_CAP,A,2018,11798.060552
709,IDN,GDP,TOT,USD_CAP,A,2019,12481.910741
710,IDN,GDP,TOT,USD_CAP,A,2020,12224.985526
711,IDN,GDP,TOT,USD_CAP,A,2021,13083.000494
712,IDN,GDP,TOT,USD_CAP,A,2022,14395.433172
713,RUS,GDP,TOT,USD_CAP,A,1995,6022.881532
714,RUS,GDP,TOT,USD_CAP,A,1996,5920.496933
715,RUS,GDP,TOT,USD_CAP,A,1997,6115.87234
716,RUS,GDP,TOT,USD_CAP,A,1998,5863.841604
717,RUS,GDP,TOT,USD_CAP,A,1999,6345.894176
718,RUS,GDP,TOT,USD_CAP,A,2000,7323.44018
719,RUS,GDP,TOT,USD_CAP,A,2001,7898.522928
720,RUS,GDP,TOT,USD_CAP,A,2002,8623.997299
721,RUS,GDP,TOT,USD_CAP,A,2003,9940.232555
722,RUS,GDP,TOT,USD_CAP,A,2004,10984.496611
723,RUS,GDP,TOT,USD_CAP,A,2005,12698.299229
724,RUS,GDP,TOT,USD_CAP,A,2006,16017.124233
725,RUS,GDP,TOT,USD_CAP,A,2007,17881.758587
726,RUS,GDP,TOT,USD_CAP,A,2008,21657.589062
727,RUS,GDP,TOT,USD_CAP,A,2009,20826.597968
728,RUS,GDP,TOT,USD_CAP,A,2010,22008.299275
729,RUS,GDP,TOT,USD_CAP,A,2011,22798.673917
730,RUS,GDP,TOT,USD_CAP,A,2012,24303.491049
731,RUS,GDP,TOT,USD_CAP,A,2013,26073.873547
732,RUS,GDP,TOT,USD_CAP,A,2014,25761.66151
733,RUS,GDP,TOT,USD_CAP,A,2015,24085.312853
734,RUS,GDP,TOT,USD_CAP,A,2016,24128.081806
735,RUS,GDP,TOT,USD_CAP,A,2017,25926.431403
736,RUS,GDP,TOT,USD_CAP,A,2018,28821.242897
737,RUS,GDP,TOT,USD_CAP,A,2019,29967.119348
738,RUS,GDP,TOT,USD_CAP,A,2020,29819.046969
739,ZAF,GDP,TOT,USD_CAP,A,1985,6324.235234
740,ZAF,GDP,TOT,USD_CAP,A,1986,6305.76205
741,ZAF,GDP,TOT,USD_CAP,A,1987,6449.263302
742,ZAF,GDP,TOT,USD_CAP,A,1988,6802.993431
743,ZAF,GDP,TOT,USD_CAP,A,1989,7080.651933
744,ZAF,GDP,TOT,USD_CAP,A,1990,7202.536377
745,ZAF,GDP,TOT,USD_CAP,A,1991,7211.775378
746,ZAF,GDP,TOT,USD_CAP,A,1992,7055.387559
747,ZAF,GDP,TOT,USD_CAP,A,1993,7157.091924
748,ZAF,GDP,TOT,USD_CAP,A,1994,7386.496841
749,ZAF,GDP,TOT,USD_CAP,A,1995,7616.372132
750,ZAF,GDP,TOT,USD_CAP,A,1996,7929.139096
751,ZAF,GDP,TOT,USD_CAP,A,1997,8115.57225
752,ZAF,GDP,TOT,USD_CAP,A,1998,8094.891883
753,ZAF,GDP,TOT,USD_CAP,A,1999,8258.00962
754,ZAF,GDP,TOT,USD_CAP,A,2000,8654.350648
755,ZAF,GDP,TOT,USD_CAP,A,2001,8943.900488
756,ZAF,GDP,TOT,USD_CAP,A,2002,9193.556156
757,ZAF,GDP,TOT,USD_CAP,A,2003,9539.349702
758,ZAF,GDP,TOT,USD_CAP,A,2004,10119.569785
759,ZAF,GDP,TOT,USD_CAP,A,2005,10853.502833
760,ZAF,GDP,TOT,USD_CAP,A,2006,11667.577783
761,ZAF,GDP,TOT,USD_CAP,A,2007,12463.506847
762,ZAF,GDP,TOT,USD_CAP,A,2008,12914.496832
763,ZAF,GDP,TOT,USD_CAP,A,2009,12628.696151
764,ZAF,GDP,TOT,USD_CAP,A,2010,12994.908386
765,ZAF,GDP,TOT,USD_CAP,A,2011,13503.769127
766,ZAF,GDP,TOT,USD_CAP,A,2012,13356.612371
767,ZAF,GDP,TOT,USD_CAP,A,2013,13787.93583
768,ZAF,GDP,TOT,USD_CAP,A,2014,13815.551011
769,ZAF,GDP,TOT,USD_CAP,A,2015,13941.996711
770,ZAF,GDP,TOT,USD_CAP,A,2016,14006.152389
771,ZAF,GDP,TOT,USD_CAP,A,2017,14134.028896
772,ZAF,GDP,TOT,USD_CAP,A,2018,14545.431392
773,ZAF,GDP,TOT,USD_CAP,A,2019,14654.557239
774,ZAF,GDP,TOT,USD_CAP,A,2020,13716.632593
775,ZAF,GDP,TOT,USD_CAP,A,2021,14812.842929
776,ZAF,GDP,TOT,USD_CAP,A,2022,15953.4746
777,OECD,GDP,TOT,USD_CAP,A,1970,3506.904252
778,OECD,GDP,TOT,USD_CAP,A,1971,3776.948694
779,OECD,GDP,TOT,USD_CAP,A,1972,4109.801635
780,OECD,GDP,TOT,USD_CAP,A,1973,4549.963682
781,OECD,GDP,TOT,USD_CAP,A,1974,4961.317872
782,OECD,GDP,TOT,USD_CAP,A,1975,5389.068178
783,OECD,GDP,TOT,USD_CAP,A,1976,5908.021618
784,OECD,GDP,TOT,USD_CAP,A,1977,6444.438507
785,OECD,GDP,TOT,USD_CAP,A,1978,7140.029471
786,OECD,GDP,TOT,USD_CAP,A,1979,7958.102449
787,OECD,GDP,TOT,USD_CAP,A,1980,8702.147846
788,OECD,GDP,TOT,USD_CAP,A,1981,9657.062263
789,OECD,GDP,TOT,USD_CAP,A,1982,10179.956624
790,OECD,GDP,TOT,USD_CAP,A,1983,10807.677404
791,OECD,GDP,TOT,USD_CAP,A,1984,11639.221571
792,OECD,GDP,TOT,USD_CAP,A,1985,12359.567664
793,OECD,GDP,TOT,USD_CAP,A,1986,12884.641905
794,OECD,GDP,TOT,USD_CAP,A,1987,13590.059492
795,OECD,GDP,TOT,USD_CAP,A,1988,14594.434942
796,OECD,GDP,TOT,USD_CAP,A,1989,15609.234864
797,OECD,GDP,TOT,USD_CAP,A,1990,16540.155468
798,OECD,GDP,TOT,USD_CAP,A,1991,17199.677452
799,OECD,GDP,TOT,USD_CAP,A,1992,17835.549389
800,OECD,GDP,TOT,USD_CAP,A,1993,18368.139078
801,OECD,GDP,TOT,USD_CAP,A,1994,19185.266852
802,OECD,GDP,TOT,USD_CAP,A,1995,19936.523047
803,OECD,GDP,TOT,USD_CAP,A,1996,20816.965078
804,OECD,GDP,TOT,USD_CAP,A,1997,21767.341867
805,OECD,GDP,TOT,USD_CAP,A,1998,22356.383659
806,OECD,GDP,TOT,USD_CAP,A,1999,23234.111873
807,OECD,GDP,TOT,USD_CAP,A,2000,24664.172874
808,OECD,GDP,TOT,USD_CAP,A,2001,25444.439965
809,OECD,GDP,TOT,USD_CAP,A,2002,26233.256817
810,OECD,GDP,TOT,USD_CAP,A,2003,27025.055361
811,OECD,GDP,TOT,USD_CAP,A,2004,28468.597563
812,OECD,GDP,TOT,USD_CAP,A,2005,29814.646431
813,OECD,GDP,TOT,USD_CAP,A,2006,31806.039079
814,OECD,GDP,TOT,USD_CAP,A,2007,33355.252161
815,OECD,GDP,TOT,USD_CAP,A,2008,34220.608421
816,OECD,GDP,TOT,USD_CAP,A,2009,33259.710032
817,OECD,GDP,TOT,USD_CAP,A,2010,34563.514247
818,OECD,GDP,TOT,USD_CAP,A,2011,35937.14188
819,OECD,GDP,TOT,USD_CAP,A,2012,36892.891936
820,OECD,GDP,TOT,USD_CAP,A,2013,38231.358014
821,OECD,GDP,TOT,USD_CAP,A,2014,39331.734606
822,OECD,GDP,TOT,USD_CAP,A,2015,40455.314325
823,OECD,GDP,TOT,USD_CAP,A,2016,41918.847548
824,OECD,GDP,TOT,USD_CAP,A,2017,43515.272283
825,OECD,GDP,TOT,USD_CAP,A,2018,45196.190224
826,OECD,GDP,TOT,USD_CAP,A,2019,46665.830237
827,OECD,GDP,TOT,USD_CAP,A,2020,45370.887441
828,OECD,GDP,TOT,USD_CAP,A,2021,49156.061703
829,OECD,GDP,TOT,USD_CAP,A,2022,54046.505359
830,BRA,GDP,TOT,USD_CAP,A,1995,8115.749892
831,BRA,GDP,TOT,USD_CAP,A,1996,8321.959402
832,BRA,GDP,TOT,USD_CAP,A,1997,8625.436942
833,BRA,GDP,TOT,USD_CAP,A,1998,8626.42711
834,BRA,GDP,TOT,USD_CAP,A,1999,8664.434286
835,BRA,GDP,TOT,USD_CAP,A,2000,9103.860409
836,BRA,GDP,TOT,USD_CAP,A,2001,9307.499765
837,BRA,GDP,TOT,USD_CAP,A,2002,9616.185589
838,BRA,GDP,TOT,USD_CAP,A,2003,9796.59812
839,BRA,GDP,TOT,USD_CAP,A,2004,10513.531315
840,BRA,GDP,TOT,USD_CAP,A,2005,11061.819849
841,BRA,GDP,TOT,USD_CAP,A,2006,11723.717877
842,BRA,GDP,TOT,USD_CAP,A,2007,12637.857746
843,BRA,GDP,TOT,USD_CAP,A,2008,13396.637359
844,BRA,GDP,TOT,USD_CAP,A,2009,13328.037307
845,BRA,GDP,TOT,USD_CAP,A,2010,14361.511307
846,BRA,GDP,TOT,USD_CAP,A,2011,15109.737403
847,BRA,GDP,TOT,USD_CAP,A,2012,15120.063649
848,BRA,GDP,TOT,USD_CAP,A,2013,15669.140139
849,BRA,GDP,TOT,USD_CAP,A,2014,15800.088894
850,BRA,GDP,TOT,USD_CAP,A,2015,14816.290598
851,BRA,GDP,TOT,USD_CAP,A,2016,14326.10209
852,BRA,GDP,TOT,USD_CAP,A,2017,14592.101979
853,BRA,GDP,TOT,USD_CAP,A,2018,15088.873591
854,BRA,GDP,TOT,USD_CAP,A,2019,15424.038754
855,BRA,GDP,TOT,USD_CAP,A,2020,15173.607426
856,SAU,GDP,TOT,USD_CAP,A,1970,9292.054215
857,SAU,GDP,TOT,USD_CAP,A,1971,11202.230433
858,SAU,GDP,TOT,USD_CAP,A,1972,13770.947036
859,SAU,GDP,TOT,USD_CAP,A,1973,17376.497646
860,SAU,GDP,TOT,USD_CAP,A,1974,22966.370118
861,SAU,GDP,TOT,USD_CAP,A,1975,25092.50259
862,SAU,GDP,TOT,USD_CAP,A,1976,28352.416203
863,SAU,GDP,TOT,USD_CAP,A,1977,30606.457698
864,SAU,GDP,TOT,USD_CAP,A,1978,30764.752531
865,SAU,GDP,TOT,USD_CAP,A,1979,34598.609058
866,SAU,GDP,TOT,USD_CAP,A,1980,37868.997113
867,SAU,GDP,TOT,USD_CAP,A,1981,40775.915437
